imc_mean,imc_pct_gt_5,imc_pct_gt_10,olr_mean,olr_pct_lt_220,olr_pct_lt_240,ctp_mean,ctp_pct_lt_200,ctp_pct_lt_300,flood_risk
0.0279051717370748,0.1035969656457624,0.0377015475611732,-195.89488220214844,50.441265090747045,56.86160569599741,-265.8033142089844,55.04526091586794,57.43425903170312,Low
0.0278751961886882,0.0990899975692756,0.0383345486955112,-195.2660217285156,50.10942057608168,56.33123936558094,-270.63641357421875,55.40673384123863,57.81621200950274,Medium
0.0283946543931961,0.099862258953168,0.0374863271754983,-194.36122131347656,49.90684755307082,55.95424921001458,-270.8456115722656,55.43335790939625,57.88789219300401,Low
0.0273467674851417,0.0963807527143088,0.0333591597796143,-193.99598693847656,49.76616938097553,55.67675417274348,-269.81951904296875,55.47329401163267,57.96674039485541,Low
0.0265843980014324,0.084999392318911,0.03009287392643,-193.57125854492188,49.74254577864203,55.61602404391509,-262.6275939941406,55.07905300237569,57.61653149832063,Low
0.0268210526555776,0.083784030140982,0.027130428617728,-193.14276123046875,49.80947931858694,55.62415177847999,-258.288818359375,54.84558040468583,57.43118702383878,Low
0.0259100887924432,0.0814799060119915,0.0278014098201264,-192.94223022460935,49.85482751985092,55.631937692432345,-246.7668914794922,54.16257065618088,56.77377734086999,Low
0.026484290137887,0.0758841759844433,0.026180926916221,-193.05198669433597,50.02413000324096,55.82104045130449,-250.57130432128903,54.37351519619891,56.98164987302368,Low
0.026484290137887,0.0758841759844433,0.026180926916221,-193.05198669433597,50.02413000324096,55.82104045130449,-250.57130432128903,54.37351519619891,56.98164987302368,Low
0.0268215611577034,0.0855564333171285,0.0240287230594717,-193.10931396484372,50.22336078026252,56.03265273051369,-252.1096954345703,54.41857131154256,57.02670598836733,Low
0.0251427479088306,0.070718886728245,0.0221676997245179,-193.34576416015625,50.50075453735213,56.4105544077135,-247.2847595214844,54.11546653559434,56.68366511018268,Low
0.0255538485944271,0.0717949886566196,0.0217752390212283,-193.4264068603516,50.759689981364446,56.77501114081996,-247.302734375,54.02433030228557,56.57000081920209,Low
0.0255257803946733,0.0732255712202236,0.0205345567979257,-193.5742034912109,51.04388217063685,57.16706672338356,-246.28472900390625,53.88404194314737,56.455312525600064,Low
0.026571225374937,0.0735800518554529,0.0222689799060119,-194.42308044433597,51.3722071989953,57.59971033868093,-242.5832672119141,53.57581715409191,56.18702383878102,Low
0.0273535642772912,0.0804291241289904,0.0269911683681737,-194.7413482666016,51.66513480392156,57.90394334386647,-251.45199584960935,54.02535430490703,56.67342508396821,Low
