filename,height,width,mean,std,min,max,pct_lt_220,pct_lt_240,pct_lt_260,timestamp,processed_at
3RIMG_27JAN2026_2315_L2B_OLR_V01R00.h5,2816,2805,-201.6461181640625,594.9840087890625,-999.0,317.4207458496094,53.64920089936801,60.12572668530222,69.85457431939717,13714515.0,2026-02-15T03:22:26.586988
3RIMG_27JAN2026_2345_L2B_OLR_V01R00.h5,2816,2805,-201.29771423339844,595.2559204101562,-999.0,323.6190185546875,53.50043297277589,59.89720061578351,69.43931291524873,13714545.0,2026-02-15T03:22:26.768783
3RIMG_28JAN2026_0015_L2B_OLR_V01R00.h5,2816,2805,-200.85293579101562,595.5125122070312,-999.0,329.94598388671875,53.25887973991249,59.609514260249554,69.03072334305624,13714575.0,2026-02-15T03:22:26.956291
3RIMG_28JAN2026_0045_L2B_OLR_V01R00.h5,2816,2805,-200.6245880126953,595.9639282226562,-999.0,338.59881591796875,52.97042112299465,59.29640657916059,68.53128544806353,13714605.0,2026-02-15T03:22:27.137596
3RIMG_28JAN2026_0115_L2B_OLR_V01R00.h5,2816,2805,-199.95822143554688,596.3926391601562,-999.0,345.08282470703125,52.562261991573486,58.88395570004862,67.93090919218928,13714635.0,2026-02-15T03:22:27.320457
3RIMG_28JAN2026_0145_L2B_OLR_V01R00.h5,2816,2805,-199.17587280273438,596.7843627929688,-999.0,352.9277038574219,52.11623673229623,58.496204525198515,67.41921639523578,13714665.0,2026-02-15T03:22:27.501056
3RIMG_28JAN2026_0215_L2B_OLR_V01R00.h5,2816,2805,-198.6885986328125,597.2119140625,-999.0,357.8840026855469,51.636282612218444,58.07334710743801,67.07994044725328,13714695.0,2026-02-15T03:22:27.680358
3RIMG_28JAN2026_0245_L2B_OLR_V01R00.h5,2816,2805,-198.39219665527344,597.65771484375,-999.0,363.4698181152344,51.35533138875385,57.706484970021066,66.72605483309026,13714725.0,2026-02-15T03:22:27.858476
3RIMG_28JAN2026_0315_L2B_OLR_V01R00.h5,2816,2805,-197.83358764648438,598.04296875,-999.0,367.67071533203125,51.09819366796305,57.329444174363964,66.29138561416302,13714755.0,2026-02-15T03:22:28.042620
3RIMG_28JAN2026_0345_L2B_OLR_V01R00.h5,2816,2805,-197.07034301757812,598.4754028320312,-999.0,371.63067626953125,50.825674019607845,56.865631583211794,65.6473702600875,13714785.0,2026-02-15T03:22:28.223896
3RIMG_28JAN2026_0415_L2B_OLR_V01R00.h5,2816,2805,-196.22755432128906,599.0946655273438,-999.0,375.3164367675781,50.51787088802463,56.35482498784638,64.88721185788366,13714815.0,2026-02-15T03:22:28.402451
3RIMG_28JAN2026_0445_L2B_OLR_V01R00.h5,2816,2805,-195.3856201171875,599.6583251953125,-999.0,376.6119384765625,50.218967752390206,55.947602698104035,64.2364360516934,13714845.0,2026-02-15T03:22:28.586257
3RIMG_28JAN2026_0515_L2B_OLR_V01R00.h5,2816,2805,-194.96046447753906,600.2589721679688,-999.0,377.0663757324219,50.00022788040837,55.669588599902774,63.508180906660186,13714875.0,2026-02-15T03:22:28.773423
3RIMG_28JAN2026_0545_L2B_OLR_V01R00.h5,2816,2805,-194.13729858398438,600.74658203125,-999.0,377.4564514160156,49.79245158807324,55.39021987927403,62.84675802139037,13714905.0,2026-02-15T03:22:28.949459
3RIMG_28JAN2026_0615_L2B_OLR_V01R00.h5,2816,2805,-193.78414916992188,601.2249755859375,-999.0,377.0718688964844,49.657660326527306,55.26593643655809,62.49718947496354,13714935.0,2026-02-15T03:22:29.131194
3RIMG_28JAN2026_0645_L2B_OLR_V01R00.h5,2816,2805,-193.53443908691406,601.3738403320312,-999.0,375.4947509765625,49.70942715929347,55.31261394020418,62.446713964511424,13714965.0,2026-02-15T03:22:29.313969
3RIMG_28JAN2026_0715_L2B_OLR_V01R00.h5,2816,2805,-193.47825622558594,601.55126953125,-999.0,372.27099609375,49.82854531275321,55.444860537190074,62.46009560849133,13714995.0,2026-02-15T03:22:29.493115
3RIMG_28JAN2026_0745_L2B_OLR_V01R00.h5,2816,2805,-193.15882873535156,601.5859985351562,-999.0,368.87457275390625,49.9167097107438,55.48551187003727,62.441472715119104,13715025.0,2026-02-15T03:22:29.672287
3RIMG_28JAN2026_0815_L2B_OLR_V01R00.h5,2816,2805,-193.3812713623047,601.677001953125,-999.0,364.4862060546875,50.11354774347756,55.695617606546755,62.55955274671853,13715055.0,2026-02-15T03:22:29.852318
3RIMG_28JAN2026_0845_L2B_OLR_V01R00.h5,2816,2805,-193.55604553222656,601.5839233398438,-999.0,359.44256591796875,50.32632474477394,55.910065730837786,62.765657916058984,13715085.0,2026-02-15T03:22:30.036742
3RIMG_28JAN2026_0915_L2B_OLR_V01R00.h5,2816,2805,-193.90643310546875,601.4869384765625,-999.0,354.1630859375,50.61967013044887,56.15949349781235,62.967699218117005,13715115.0,2026-02-15T03:22:30.236685
3RIMG_28JAN2026_0945_L2B_OLR_V01R00.h5,2816,2805,-193.8664093017578,601.2658081054688,-999.0,348.1013488769531,50.82914286582402,56.35455912736995,63.20266923918327,13715145.0,2026-02-15T03:22:30.418527
3RIMG_28JAN2026_1015_L2B_OLR_V01R00.h5,2816,2805,-194.05587768554688,601.0096435546875,-999.0,348.3592529296875,51.027044340463455,56.555157186841676,63.477644931939714,13715175.0,2026-02-15T03:22:30.595039
3RIMG_28JAN2026_1045_L2B_OLR_V01R00.h5,2816,2805,-194.64944458007812,600.7669067382812,-999.0,348.1363830566406,51.254684208394096,56.79064626883812,63.74259388672825,13715205.0,2026-02-15T03:22:30.776191
3RIMG_28JAN2026_1115_L2B_OLR_V01R00.h5,2816,2805,-194.8808135986328,600.4847412109375,-999.0,346.4903564453125,51.40860476421973,57.02642653135634,63.974715402689995,13715235.0,2026-02-15T03:22:30.955167
3RIMG_28JAN2026_1145_L2B_OLR_V01R00.h5,2816,2805,-195.04945373535156,600.2208862304688,-999.0,344.0139465332031,51.543408685788364,57.195577094474146,64.20289965159618,13715265.0,2026-02-15T03:22:31.136267
3RIMG_28JAN2026_1215_L2B_OLR_V01R00.h5,2816,2805,-195.28988647460938,599.8729248046875,-999.0,345.1763916015625,51.69927888510776,57.349953411116516,64.48614233916707,13715295.0,2026-02-15T03:22:31.314545
3RIMG_28JAN2026_1245_L2B_OLR_V01R00.h5,2816,2805,-195.90606689453125,599.6542358398438,-999.0,341.1573791503906,51.892483491330424,57.502228163992875,64.73321534192189,13715325.0,2026-02-15T03:22:31.494316
3RIMG_28JAN2026_1315_L2B_OLR_V01R00.h5,2816,2805,-196.10498046875,599.3334350585938,-999.0,336.93597412109375,52.049189252147144,57.648793246637496,64.96169077134986,13715355.0,2026-02-15T03:22:31.674513
3RIMG_28JAN2026_1345_L2B_OLR_V01R00.h5,2816,2805,-196.74452209472656,598.9229736328125,-999.0,333.54071044921875,52.29755357721601,57.92857974801491,65.41888217063685,13715385.0,2026-02-15T03:22:31.865582
3RIMG_28JAN2026_1415_L2B_OLR_V01R00.h5,2816,2805,-197.44239807128906,598.4761352539062,-999.0,329.6488952636719,52.58370807000487,58.2337242748339,65.88109959893048,13715415.0,2026-02-15T03:22:32.052821
3RIMG_28JAN2026_1445_L2B_OLR_V01R00.h5,2816,2805,-198.07870483398438,597.9243774414062,-999.0,326.0316162109375,52.824729581915406,58.55866907713499,66.3779421892724,13715445.0,2026-02-15T03:22:32.249516
3RIMG_28JAN2026_1515_L2B_OLR_V01R00.h5,2816,2805,-198.635498046875,597.546875,-999.0,320.9628601074219,53.00843917112299,58.85788871333657,66.82495493031924,13715475.0,2026-02-15T03:22:32.432094
3RIMG_28JAN2026_1545_L2B_OLR_V01R00.h5,2816,2805,-199.1583251953125,597.1085815429688,-999.0,319.13287353515625,53.17282956571058,59.16369156133528,67.31677149165452,13715505.0,2026-02-15T03:22:32.613432
3RIMG_28JAN2026_1615_L2B_OLR_V01R00.h5,2816,2805,-200.2322540283203,596.6469116210938,-999.0,316.96051025390625,53.4388293023821,59.571787392643,68.01521228326041,13715535.0,2026-02-15T03:22:32.805289
3RIMG_28JAN2026_1645_L2B_OLR_V01R00.h5,2816,2805,-202.30841064453125,596.3920288085938,-999.0,315.38739013671875,53.767951912169835,60.06316085318425,68.84779867525522,13715565.0,2026-02-15T03:22:32.995585
3RIMG_28JAN2026_1715_L2B_OLR_V01R00.h5,2816,2805,-202.56446838378906,596.4325561523438,-999.0,316.2655029296875,53.75857083535893,60.05738788283909,68.9214546872468,13715595.0,2026-02-15T03:22:33.184098
3RIMG_28JAN2026_1745_L2B_OLR_V01R00.h5,2816,2805,-201.49378967285156,596.6337890625,-999.0,319.19091796875,53.53738757899854,59.74403966131907,68.45803455679793,13715625.0,2026-02-15T03:22:33.377203
3RIMG_28JAN2026_1815_L2B_OLR_V01R00.h5,2816,2805,-200.43463134765625,596.5023803710938,-999.0,319.7655029296875,53.376617950899366,59.568584406903256,68.25434745179064,13715655.0,2026-02-15T03:22:33.569660
3RIMG_28JAN2026_1845_L2B_OLR_V01R00.h5,2816,2805,-200.11575317382812,596.3945922851562,-999.0,319.6256408691406,53.11874594879274,59.49237107032895,68.37759277264624,13715685.0,2026-02-15T03:22:33.753479
3RIMG_28JAN2026_1915_L2B_OLR_V01R00.h5,2816,2805,-200.51898193359375,595.9366455078125,-999.0,318.5431823730469,53.292897220871815,59.78681787797764,68.91850490196079,13715715.0,2026-02-15T03:22:33.940107
3RIMG_28JAN2026_1945_L2B_OLR_V01R00.h5,2816,2805,-201.251708984375,595.394287109375,-999.0,315.51776123046875,53.652897625992544,60.28909161805218,69.6729536339329,13715745.0,2026-02-15T03:22:34.131952
3RIMG_28JAN2026_2015_L2B_OLR_V01R00.h5,2816,2805,-201.4183807373047,595.13671875,-999.0,315.3238525390625,53.615487258953166,60.386687732944424,70.0520200332199,13715775.0,2026-02-15T03:22:34.329383
3RIMG_28JAN2026_2045_L2B_OLR_V01R00.h5,2816,2805,-201.6613311767578,594.8635864257812,-999.0,314.5258483886719,53.8128190325717,60.66001762275158,70.38090210257657,13715805.0,2026-02-15T03:22:34.517137
3RIMG_28JAN2026_2115_L2B_OLR_V01R00.h5,2816,2805,-201.5373992919922,594.7406616210938,-999.0,313.2437438964844,53.862458981526494,60.68818617322962,70.47532055177443,13715835.0,2026-02-15T03:22:34.706678
3RIMG_28JAN2026_2145_L2B_OLR_V01R00.h5,2816,2805,-202.21409606933594,594.6286010742188,-999.0,312.7362365722656,54.02995108167234,60.89575990520175,70.87346560525036,13715865.0,2026-02-15T03:22:34.899259
3RIMG_28JAN2026_2215_L2B_OLR_V01R00.h5,2816,2805,-202.282958984375,594.5482177734375,-999.0,311.4091491699219,54.05518250688706,60.89335450089126,70.9017354359099,13715895.0,2026-02-15T03:22:35.095196
3RIMG_28JAN2026_2245_L2B_OLR_V01R00.h5,2816,2805,-202.10716247558594,594.6431274414062,-999.0,313.3751525878906,53.979500891265594,60.75747447739427,70.69590878706855,13715925.0,2026-02-15T03:22:35.281351
3RIMG_28JAN2026_2315_L2B_OLR_V01R00.h5,2816,2805,-201.85064697265625,594.8876342773438,-999.0,315.86346435546875,53.79327195754334,60.52763176551612,70.37766113676875,13715955.0,2026-02-15T03:22:35.468503
3RIMG_28JAN2026_2345_L2B_OLR_V01R00.h5,2816,2805,-201.47506713867188,595.1837158203125,-999.0,320.6441345214844,53.64100986468968,60.26039134662129,70.02738362907147,13715985.0,2026-02-15T03:22:35.657307
3RIMG_29JAN2026_0015_L2B_OLR_V01R00.h5,2816,2805,-201.19125366210938,595.4475708007812,-999.0,327.2445983886719,53.4432349902771,59.95628494166262,69.64207583859991,13716015.0,2026-02-15T03:22:35.845506
3RIMG_29JAN2026_0045_L2B_OLR_V01R00.h5,2816,2805,-200.88546752929688,595.8407592773438,-999.0,332.5684509277344,53.19827621131097,59.58678951952682,69.15455102495544,13716045.0,2026-02-15T03:22:36.033318
3RIMG_29JAN2026_0115_L2B_OLR_V01R00.h5,2816,2805,-200.2263946533203,596.2533569335938,-999.0,338.6601867675781,52.854037534435264,59.16790734888997,68.58843279047157,13716075.0,2026-02-15T03:22:36.219602
3RIMG_29JAN2026_0145_L2B_OLR_V01R00.h5,2816,2805,-199.79183959960938,596.52587890625,-999.0,343.9703674316406,52.628030809431216,58.93259550721115,68.27342610597958,13716105.0,2026-02-15T03:22:36.404703
3RIMG_29JAN2026_0215_L2B_OLR_V01R00.h5,2816,2805,-199.16323852539062,596.8890991210938,-999.0,349.6385192871094,52.32583606789824,58.599244449846054,67.86406427240318,13716135.0,2026-02-15T03:22:36.596918
3RIMG_29JAN2026_0245_L2B_OLR_V01R00.h5,2816,2805,-198.85989379882812,597.2706298828125,-999.0,353.5549621582031,52.0336427442878,58.305202762923344,67.50891265597147,13716165.0,2026-02-15T03:22:36.785884
3RIMG_29JAN2026_0315_L2B_OLR_V01R00.h5,2816,2805,-198.3147430419922,597.6171875,-999.0,357.98846435546875,51.65829839167072,58.025365621455194,67.05665866553232,13716195.0,2026-02-15T03:22:36.969837
3RIMG_29JAN2026_0345_L2B_OLR_V01R00.h5,2816,2805,-197.79751586914062,598.1707153320312,-999.0,360.2086181640625,51.24191024550316,57.593038506725,66.34232954545455,13716225.0,2026-02-15T03:22:37.148235
3RIMG_29JAN2026_0415_L2B_OLR_V01R00.h5,2816,2805,-196.8925018310547,598.6604614257812,-999.0,364.3992004394531,50.85696959568951,57.14881097066926,65.78411116512721,13716255.0,2026-02-15T03:22:37.333508
3RIMG_29JAN2026_0445_L2B_OLR_V01R00.h5,2816,2805,-196.18826293945312,599.093017578125,-999.0,366.046142578125,50.58115834143575,56.76509834305623,65.28319204748016,13716285.0,2026-02-15T03:22:37.510090
3RIMG_29JAN2026_0515_L2B_OLR_V01R00.h5,2816,2805,-196.05230712890625,599.5773315429688,-999.0,366.8514404296875,50.43058003159941,56.5656650056717,64.8348626640739,13716315.0,2026-02-15T03:22:37.700858
3RIMG_29JAN2026_0545_L2B_OLR_V01R00 (1).h5,2816,2805,-195.44032287597656,600.0335693359375,-999.0,366.6029968261719,50.26810130043753,56.29428475935829,64.19943080538,13716345.0,2026-02-15T03:22:37.884804
3RIMG_29JAN2026_0545_L2B_OLR_V01R00.h5,2816,2805,-195.44032287597656,600.0335693359375,-999.0,366.6029968261719,50.26810130043753,56.29428475935829,64.19943080538,13716345.0,2026-02-15T03:22:38.079571
3RIMG_29JAN2026_0615_L2B_OLR_V01R00.h5,2816,2805,-194.78285217285156,600.4259033203125,-999.0,365.12347412109375,50.134360820774596,56.07702611003079,63.69514412169826,13716375.0,2026-02-15T03:22:38.268902
3RIMG_29JAN2026_0645_L2B_OLR_V01R00.h5,2816,2805,-194.60952758789062,600.7765502929688,-999.0,361.353515625,50.0772641184573,55.900114953005996,63.4442857721601,13716405.0,2026-02-15T03:22:38.453217
3RIMG_29JAN2026_0715_L2B_OLR_V01R00.h5,2816,2805,-194.35414123535156,600.8352661132812,-999.0,357.7393798828125,50.23167841516772,56.00914306838438,63.48277224112786,13716435.0,2026-02-15T03:22:38.648605
3RIMG_29JAN2026_0745_L2B_OLR_V01R00.h5,2816,2805,-194.08384704589844,601.0270385742188,-999.0,354.43695068359375,50.16166848970993,55.87998551693405,63.33306747285691,13716465.0,2026-02-15T03:22:38.836521
3RIMG_29JAN2026_0815_L2B_OLR_V01R00.h5,2816,2805,-193.906005859375,601.095947265625,-999.0,349.86163330078125,50.23375465888835,55.92011778885107,63.342296629395555,13716495.0,2026-02-15T03:22:39.020360
3RIMG_29JAN2026_0845_L2B_OLR_V01R00.h5,2816,2805,-193.89129638671875,601.0816650390625,-999.0,351.2022705078125,50.471028804083616,56.06356850591476,63.466959872792096,13716525.0,2026-02-15T03:22:39.203071
3RIMG_29JAN2026_0915_L2B_OLR_V01R00.h5,2816,2805,-193.99581909179688,601.0819091796875,-999.0,353.98834228515625,50.512123237724836,56.095800923675256,63.513865256846536,13716555.0,2026-02-15T03:22:39.389975
3RIMG_29JAN2026_0945_L2B_OLR_V01R00.h5,2816,2805,-194.1898193359375,601.0725708007812,-999.0,354.79669189453125,50.693376782531196,56.21086786987522,63.58297632069356,13716585.0,2026-02-15T03:22:39.583773
3RIMG_29JAN2026_1015_L2B_OLR_V01R00.h5,2816,2805,-194.28564453125,600.9022827148438,-999.0,355.2778015136719,50.87585834953816,56.378106769567324,63.69057385350835,13716615.0,2026-02-15T03:22:39.769903
3RIMG_29JAN2026_1045_L2B_OLR_V01R00.h5,2816,2805,-194.63951110839844,600.6461791992188,-999.0,352.73992919921875,51.122728791929994,56.58741492464755,63.886082583859995,13716645.0,2026-02-15T03:22:39.955839
3RIMG_29JAN2026_1115_L2B_OLR_V01R00.h5,2816,2805,-194.9357147216797,600.5068969726562,-999.0,351.2958068847656,51.34075970264139,56.744525806190246,63.99113545211473,13716675.0,2026-02-15T03:22:40.138695
3RIMG_29JAN2026_1145_L2B_OLR_V01R00.h5,2816,2805,-195.1739501953125,600.355712890625,-999.0,348.4991760253906,51.47598140495868,56.9351477677848,64.1088863231243,13716705.0,2026-02-15T03:22:40.322993
3RIMG_29JAN2026_1215_L2B_OLR_V01R00.h5,2816,2805,-195.1223602294922,600.1351928710938,-999.0,344.9953308105469,51.58614892237887,57.074509297520656,64.1926450332199,13716735.0,2026-02-15T03:22:40.508911
3RIMG_29JAN2026_1245_L2B_OLR_V01R00.h5,2816,2805,-195.55963134765625,599.8754272460938,-999.0,343.0532531738281,51.77214997569276,57.255800822395074,64.38538121860314,13716765.0,2026-02-15T03:22:40.690707
3RIMG_29JAN2026_1315_L2B_OLR_V01R00.h5,2816,2805,-195.65768432617188,599.6207275390625,-999.0,339.82061767578125,51.904333272565225,57.37786876114082,64.48167335115865,13716795.0,2026-02-15T03:22:40.879820
3RIMG_29JAN2026_1345_L2B_OLR_V01R00.h5,2816,2805,-196.240478515625,599.3706665039062,-999.0,336.9179382324219,52.02186892318911,57.549196848160754,64.73407622346458,13716825.0,2026-02-15T03:22:41.064015
3RIMG_29JAN2026_1415_L2B_OLR_V01R00.h5,2816,2805,-196.6896514892578,598.8896484375,-999.0,335.9538879394531,52.23336726219413,57.81353812186032,65.08253068789499,13716855.0,2026-02-15T03:22:41.253738
3RIMG_29JAN2026_1445_L2B_OLR_V01R00.h5,2816,2805,-197.23890686035156,598.4699096679688,-999.0,332.69189453125,52.429027912818015,58.0229728771674,65.47838427726462,13716885.0,2026-02-15T03:22:41.441985
3RIMG_29JAN2026_1515_L2B_OLR_V01R00.h5,2816,2805,-198.1206512451172,598.0250244140625,-999.0,326.59002685546875,52.650401069518715,58.33301683276616,66.01032045049425,13716915.0,2026-02-15T03:22:41.636830
3RIMG_29JAN2026_1545_L2B_OLR_V01R00.h5,2816,2805,-198.5471954345703,597.7345581054688,-999.0,321.4599609375,52.78320470750284,58.5260441986712,66.3966790228488,13716945.0,2026-02-15T03:22:41.831860
3RIMG_29JAN2026_1615_L2B_OLR_V01R00.h5,2816,2805,-199.3763885498047,597.0722045898438,-999.0,315.4003601074219,53.12845618619348,58.98990742991411,67.2195298573975,13716975.0,2026-02-15T03:22:42.031714
3RIMG_29JAN2026_1645_L2B_OLR_V01R00.h5,2816,2805,-201.88699340820312,596.9149169921875,-999.0,310.70489501953125,53.55663081348242,59.47877420596338,68.15697921730676,13717005.0,2026-02-15T03:22:42.215733
3RIMG_29JAN2026_1715_L2B_OLR_V01R00.h5,2816,2805,-201.82908630371094,596.8801879882812,-999.0,310.8809509277344,53.468846216172416,59.5247554083617,68.21165785529088,13717035.0,2026-02-15T03:22:42.406084
3RIMG_29JAN2026_1745_L2B_OLR_V01R00.h5,2816,2805,-200.973388671875,597.1909790039062,-999.0,312.95361328125,53.18512244773943,59.19888642440447,67.78492647058823,13717065.0,2026-02-15T03:22:42.590920
3RIMG_29JAN2026_1945_L2B_OLR_V01R00.h5,2816,2805,-200.59039306640625,595.8982543945312,-999.0,312.40521240234375,53.20430238210987,59.64603842570085,69.44726340949603,13717185.0,2026-02-15T03:22:42.773771
3RIMG_29JAN2026_2015_L2B_OLR_V01R00.h5,2816,2805,-200.94296264648438,595.604248046875,-999.0,311.7434387207031,53.236952580619025,59.81934147625992,69.91582350915573,13717215.0,2026-02-15T03:22:42.962297
3RIMG_29JAN2026_2045_L2B_OLR_V01R00.h5,2816,2805,-200.9324493408203,595.3161010742188,-999.0,311.14788818359375,53.22206439393939,59.96129831064657,70.23597016285854,13717245.0,2026-02-15T03:22:43.146408
3RIMG_29JAN2026_2115_L2B_OLR_V01R00.h5,2816,2805,-200.96542358398438,595.3037719726562,-999.0,310.857421875,53.060674424728575,59.76947364689678,70.27776089774753,13717275.0,2026-02-15T03:22:43.334323
3RIMG_29JAN2026_2145_L2B_OLR_V01R00.h5,2816,2805,-201.2047119140625,595.2691040039062,-999.0,310.06109619140625,53.00352708232053,59.72873369389078,70.42625030384055,13717305.0,2026-02-15T03:22:43.512543
3RIMG_29JAN2026_2215_L2B_OLR_V01R00.h5,2816,2805,-201.26882934570312,595.2353515625,-999.0,309.84967041015625,52.920249453087024,59.59265111003079,70.4974376114082,13717335.0,2026-02-15T03:22:43.700313
3RIMG_29JAN2026_2245_L2B_OLR_V01R00.h5,2816,2805,-201.19117736816406,595.3692016601562,-999.0,309.14471435546875,52.84688462161724,59.31735891670718,70.2486175255226,13717365.0,2026-02-15T03:22:43.886289
3RIMG_29JAN2026_2315_L2B_OLR_V01R00.h5,2816,2805,-200.95150756835938,595.66015625,-999.0,309.5155029296875,52.62618244611894,58.947445713822724,69.82546892724032,13717395.0,2026-02-15T03:22:44.081340
3RIMG_29JAN2026_2345_L2B_OLR_V01R00.h5,2816,2805,-200.5333709716797,595.9168701171875,-999.0,311.00909423828125,52.443599598930476,58.69340969859018,69.40302929022849,13717425.0,2026-02-15T03:22:44.274073
