filename,height,width,ctp_mean,ctp_std,ctp_min,ctp_max,pct_ctp_lt_300,pct_ctp_lt_200,ctt_mean,ctt_std,pct_ctt_lt_220,pct_ctt_lt_240,timestamp,processed_at
3RIMG_27JAN2026_0245_L2B_CTP_V01R00.h5,313,312,-262.77313232421875,799.527587890625,-999.0,789.2192993164062,56.918161710493976,54.719628082247894,-413.52679443359375,629.9485473632812,55.02785287130335,60.17039403620873,13713655.650871783,2026-02-15T03:34:07.864933
3RIMG_27JAN2026_0315_L2B_CTP_V01R00.h5,313,312,-260.15594482421875,800.9586181640625,-999.0,791.6961669921875,56.81576144834931,54.63565986728926,-412.2720642089844,630.1429443359375,54.92135659867289,59.864217252396166,13713685.889361084,2026-02-15T03:34:07.882932
3RIMG_27JAN2026_0345_L2B_CTP_V01R00.h5,313,312,-266.6162414550781,801.1664428710938,-999.0,794.0380249023438,57.26734660440731,55.035020889653474,-417.9116516113281,629.7798461914062,55.41185385434587,60.28508232981077,13713715.966179732,2026-02-15T03:34:07.900330
3RIMG_27JAN2026_0415_L2B_CTP_V01R00.h5,313,312,-268.2362060546875,802.11865234375,-999.0,784.344482421875,57.484435160154014,55.230605390349794,-419.9355163574219,629.6981811523438,55.577742279020235,60.30044236913247,13713746.314761883,2026-02-15T03:34:07.916331
3RIMG_27JAN2026_0445_L2B_CTP_V01R00.h5,313,312,-264.4559326171875,803.4353637695312,-999.0,777.3412475585938,57.36053084295896,55.06676497091833,-417.60284423828125,629.9963989257812,55.36270172851643,59.980953551241086,13713777.823517416,2026-02-15T03:34:07.932335
3RIMG_27JAN2026_0515_L2B_CTP_V01R00.h5,313,312,-263.02032470703125,804.9031982421875,-999.0,776.9630126953125,57.36257884820185,55.02785287130335,-417.3729553222656,630.1549682617188,55.34324567870894,59.856025231424596,13713809.069111018,2026-02-15T03:34:07.948879
3RIMG_27JAN2026_0545_L2B_CTP_V01R00.h5,313,312,-261.20361328125,806.5091552734375,-999.0,782.5565185546875,57.35029081674449,55.00634881625297,-416.8702392578125,630.3489990234375,55.297165560743835,59.74338494306546,13713854.994560333,2026-02-15T03:34:07.966846
3RIMG_27JAN2026_0615_L2B_CTP_V01R00.h5,313,312,-259.0488586425781,807.7423706054688,-999.0,781.5623779296875,57.301138690915046,54.97972474809536,-415.7718200683594,630.591064453125,55.27258949782912,59.62972065208487,13713891.567374434,2026-02-15T03:34:07.983843
3RIMG_27JAN2026_0645_L2B_CTP_V01R00.h5,313,312,-256.5591125488281,809.2653198242188,-999.0,780.961181640625,57.16801835012698,54.89268452527239,-414.66522216796875,630.8397827148438,55.203981322192185,59.41263209633817,13713926.970800199,2026-02-15T03:34:07.999846
3RIMG_27JAN2026_0715_L2B_CTP_V01R00.h5,313,312,-251.6224365234375,810.6363525390625,-999.0,788.1720581054688,56.91508970262964,54.70119603506185,-411.4085388183594,631.1663208007812,54.97870074547391,59.222167608749075,13713941.927801166,2026-02-15T03:34:08.016846
3RIMG_27JAN2026_0745_L2B_CTP_V01R00.h5,313,312,-248.05943298339844,811.1390991210938,-999.0,782.3653564453125,56.77480134349145,54.50663553698697,-408.689697265625,631.4205932617188,54.813836323420986,59.11362333087573,13713995.831415402,2026-02-15T03:34:08.031996
3RIMG_27JAN2026_0815_L2B_CTP_V01R00.h5,313,312,-249.38719177246094,810.7381591796875,-999.0,788.5707397460938,56.94888178913738,54.57114770213811,-409.4706726074219,631.339599609375,54.86810846235767,59.31842385516507,13714015.078021033,2026-02-15T03:34:08.049504
3RIMG_27JAN2026_0845_L2B_CTP_V01R00.h5,313,312,-248.6510772705078,810.5479125976562,-999.0,791.1766967773438,56.93659375768002,54.549643647087734,-408.68743896484375,631.3245239257812,54.856844433521744,59.44335217498157,13714037.758956166,2026-02-15T03:34:08.064518
3RIMG_27JAN2026_0915_L2B_CTP_V01R00.h5,313,312,-246.70590209960938,809.9735107421875,-999.0,791.2681274414062,56.86900958466453,54.38375522241336,-406.62579345703125,631.3597412109375,54.7329401163267,59.44540018022446,13714071.160244316,2026-02-15T03:34:08.082990
3RIMG_27JAN2026_0945_L2B_CTP_V01R00.h5,313,312,-244.97320556640625,809.6162109375,-999.0,782.5938110351562,56.70516916523306,54.23937085278938,-404.9535827636719,631.3756103515625,54.59572376505284,59.4310641435242,13714112.0087012,2026-02-15T03:34:08.100044
3RIMG_27JAN2026_1015_L2B_CTP_V01R00.h5,313,312,-249.92578125,808.0889282226562,-999.0,781.1602783203125,57.04206602768903,54.44417137707872,-408.02215576171875,631.0140380859375,54.78926026050627,59.84988121569591,13714112.428290648,2026-02-15T03:34:08.118042
3RIMG_27JAN2026_1045_L2B_CTP_V01R00.h5,313,312,-249.61724853515625,807.1682739257812,-999.0,778.8812255859375,57.029777996231665,54.341771114934055,-407.1233825683594,630.9743041992188,54.65613991971819,59.95535348570492,13714155.803937634,2026-02-15T03:34:08.134360
3RIMG_27JAN2026_1115_L2B_CTP_V01R00.h5,313,312,-255.1433868408203,805.0879516601562,-999.0,778.642578125,57.35131481936594,54.59162775456705,-410.3634948730469,630.5348510742188,54.912140575079874,60.326042434668636,13714166.7240736,2026-02-15T03:34:08.151870
3RIMG_27JAN2026_1145_L2B_CTP_V01R00.h5,313,312,-258.5068664550781,803.5257568359375,-999.0,800.9925537109375,57.54280330957647,54.751372163512734,-412.0966796875,630.2599487304688,55.14049315966248,60.61481117391661,13714195.11907945,2026-02-15T03:34:08.170832
3RIMG_27JAN2026_1215_L2B_CTP_V01R00.h5,313,312,-263.67657470703125,801.8688354492188,-999.0,815.9637451171875,57.781395920373555,55.05038092897517,-415.3686828613281,629.876220703125,55.39034979929549,60.728475464897194,13714224.312371766,2026-02-15T03:34:08.186830
3RIMG_27JAN2026_1245_L2B_CTP_V01R00.h5,313,312,-265.9322509765625,800.5870361328125,-999.0,814.0147705078125,57.95240435815515,55.20807733267797,-416.411865234375,629.6463623046875,55.593102318341934,60.99164413860899,13714254.766751284,2026-02-15T03:34:08.203832
3RIMG_27JAN2026_1315_L2B_CTP_V01R00.h5,313,312,-268.2490234375,799.4462280273438,-999.0,816.8162841796875,58.07323666748587,55.35450970754485,-417.5926818847656,629.4212646484375,55.76820676660932,61.236380765134754,13714284.613776317,2026-02-15T03:34:08.220853
3RIMG_27JAN2026_1345_L2B_CTP_V01R00.h5,313,312,-272.4572448730469,797.7451171875,-999.0,779.2833251953125,58.40808552469894,55.6361104284427,-419.988525390625,629.0177612304688,56.054927500614404,61.67874989759974,13714314.574887466,2026-02-15T03:34:08.237092
3RIMG_27JAN2026_1415_L2B_CTP_V01R00.h5,313,312,-273.95343017578125,796.3262939453125,-999.0,779.2674560546875,58.553493896944374,55.74772671418039,-420.2833557128906,628.8163452148438,56.182927828295234,61.865118374703044,13714344.710472649,2026-02-15T03:34:08.254609
3RIMG_27JAN2026_1445_L2B_CTP_V01R00.h5,313,312,-272.2564392089844,795.5599975585938,-999.0,779.6093139648438,58.463381666257064,55.60129433931351,-418.2465515136719,628.8762817382812,56.04980748750717,61.93782256082575,13714374.517562317,2026-02-15T03:34:08.272101
3RIMG_27JAN2026_1515_L2B_CTP_V01R00.h5,313,312,-272.2132873535156,794.6077880859375,-999.0,778.2146606445312,58.4992217580077,55.57979028426313,-417.5440368652344,628.8089599609375,56.060047513721635,62.153887113951015,13714404.661553884,2026-02-15T03:34:08.289101
3RIMG_27JAN2026_1545_L2B_CTP_V01R00.h5,313,312,-276.1663818359375,793.066650390625,-999.0,779.3441772460938,58.72859834521177,55.81121487671008,-419.8420104980469,628.5349731445312,56.28225608257558,62.344351601540104,13714434.605018716,2026-02-15T03:34:08.306155
3RIMG_27JAN2026_1615_L2B_CTP_V01R00.h5,313,312,-274.7932434082031,791.7015991210938,-999.0,778.9111328125,58.60059801753093,55.694478577865155,-417.703857421875,628.5226440429688,56.20545588596707,62.27779143114607,13714463.994056433,2026-02-15T03:34:08.323120
3RIMG_27JAN2026_1645_L2B_CTP_V01R00.h5,313,312,,,,,99.9979519947571,99.9979519947571,0.0,0.0,100.0,100.0,13714494.074157333,2026-02-15T03:34:08.337131
3RIMG_27JAN2026_1715_L2B_CTP_V01R00.h5,313,312,-270.9462585449219,791.1552124023438,-999.0,778.4589233398438,58.37326943556975,55.53166216105513,-414.0205993652344,628.6893310546875,56.01191939051364,62.04124682559188,13714525.428049333,2026-02-15T03:34:08.355645
3RIMG_27JAN2026_1745_L2B_CTP_V01R00.h5,313,312,-269.2037658691406,792.5966186523438,-999.0,778.5718994140625,58.249365118374705,55.493774064061604,-413.5462951660156,628.8375244140625,56.01908740886377,61.93987056606864,13714555.250882018,2026-02-15T03:34:08.372645
3RIMG_27JAN2026_1815_L2B_CTP_V01R00.h5,313,312,-268.2237854003906,793.0128784179688,-999.0,779.0611572265625,58.22171704759565,55.46510199066109,-413.0099792480469,628.9213256835938,55.9914393380847,61.85590235111002,13714585.160795,2026-02-15T03:34:08.388648
3RIMG_27JAN2026_1845_L2B_CTP_V01R00.h5,313,312,-266.320068359375,794.1110229492188,-999.0,782.816650390625,58.036372573113795,55.285901531907925,-412.1849060058594,629.1312255859375,55.84091095273204,61.62857376914885,13714616.579556484,2026-02-15T03:34:08.405431
3RIMG_27JAN2026_1915_L2B_CTP_V01R00.h5,313,312,-263.2738952636719,794.007568359375,-999.0,783.1146850585938,57.874580158925205,55.07598099451134,-409.50433349609375,629.3186645507812,55.650446465142956,61.47497337593184,13714645.034006067,2026-02-15T03:34:08.423430
3RIMG_27JAN2026_1945_L2B_CTP_V01R00.h5,313,312,-255.0384979248047,794.9642944335938,-999.0,790.6199951171875,57.42606701073155,54.56807569427377,-403.23162841796875,629.6797485351562,55.104653067911855,61.04591627754567,13714674.579874601,2026-02-15T03:34:08.440439
3RIMG_27JAN2026_2015_L2B_CTP_V01R00.h5,313,312,-259.3918151855469,794.8724975585938,-999.0,788.21533203125,57.60219546162039,54.807692307692314,-406.8868713378906,629.5409545898438,55.33300565249447,61.142172523961655,13714705.3262991,2026-02-15T03:34:08.456230
3RIMG_27JAN2026_2045_L2B_CTP_V01R00.h5,313,312,-255.29251098632812,794.76904296875,-999.0,789.0084228515625,57.474195133939546,54.42471532727124,-403.2918701171875,629.7304077148438,55.0616449578111,61.16777258949783,13714735.481332816,2026-02-15T03:34:08.472232
3RIMG_27JAN2026_2115_L2B_CTP_V01R00.h5,313,312,-252.78607177734375,795.0664672851562,-999.0,786.9945068359375,57.2714426148931,54.2485868763824,-401.3886413574219,629.850341796875,54.83226837060703,60.941468010158104,13714765.252896199,2026-02-15T03:34:08.489394
3RIMG_27JAN2026_2145_L2B_CTP_V01R00.h5,313,312,-253.0229949951172,794.6547241210938,-999.0,787.7508544921875,57.298066683050706,54.2025067584173,-401.26336669921875,629.81494140625,54.7923322683706,61.188252641926766,13714795.738877984,2026-02-15T03:34:08.505393
3RIMG_27JAN2026_2215_L2B_CTP_V01R00.h5,313,312,-250.1016387939453,794.8428955078125,-999.0,788.2413330078125,57.15265831080527,54.02330629966413,-398.8833923339844,629.939697265625,54.60186778078152,60.95580404685836,13714825.284458034,2026-02-15T03:34:08.522395
3RIMG_27JAN2026_2245_L2B_CTP_V01R00.h5,313,312,-252.98915100097656,794.8306884765625,-999.0,779.3375854492188,57.24993855984272,54.21581879249611,-401.3389587402344,629.838134765625,54.77287621856311,61.11657245842549,13714855.84758205,2026-02-15T03:34:08.537418
3RIMG_27JAN2026_2315_L2B_CTP_V01R00.h5,313,312,-256.99267578125,794.2239990234375,-999.0,783.8055419921875,57.50593921520439,54.42471532727124,-404.2348327636719,629.625244140625,55.092365036454495,61.44322929466699,13714885.39879795,2026-02-15T03:34:08.556094
3RIMG_27JAN2026_2345_L2B_CTP_V01R00.h5,313,312,-252.212646484375,795.2106323242188,-999.0,786.4259033203125,57.2560825755714,54.17690669288113,-400.8346862792969,629.8917846679688,54.74318014254117,61.14114852134021,13714915.324610833,2026-02-15T03:34:08.573083
3RIMG_28JAN2026_0015_L2B_CTP_V01R00.h5,313,312,-256.2152404785156,795.462890625,-999.0,777.0874633789062,57.509011223068725,54.40935528794954,-404.3956298828125,629.73828125,54.95924469566642,61.34390104038666,13714945.681988617,2026-02-15T03:34:08.590074
3RIMG_28JAN2026_0045_L2B_CTP_V01R00.h5,313,312,-258.13385009765625,795.996826171875,-999.0,777.1616821289062,57.63086753502089,54.50663553698697,-406.3854675292969,629.7213745117188,55.07393298926845,61.33366101417219,13714975.1663082,2026-02-15T03:34:08.608075
3RIMG_28JAN2026_0115_L2B_CTP_V01R00.h5,313,312,-261.1225280761719,796.5211791992188,-999.0,775.9620361328125,57.79368395183092,54.70631604816908,-409.2632141113281,629.6192016601562,55.25415745064307,61.36335709019415,13715005.116741618,2026-02-15T03:34:08.625602
3RIMG_28JAN2026_0145_L2B_CTP_V01R00.h5,313,312,-267.7040710449219,796.5008544921875,-999.0,778.0078125,58.17461292700909,55.10874907839764,-414.89422607421875,629.3145751953125,55.62382239698533,61.4739493733104,13715035.830461133,2026-02-15T03:34:08.641616
3RIMG_28JAN2026_0215_L2B_CTP_V01R00.h5,313,312,-272.6454162597656,796.5286254882812,-999.0,777.1365966796875,58.39886950110592,55.34836569181617,-419.1790466308594,629.060302734375,55.90030310477595,61.56201359875482,13715065.388086434,2026-02-15T03:34:08.658143
3RIMG_28JAN2026_0245_L2B_CTP_V01R00.h5,313,312,-273.53497314453125,797.0364379882812,-999.0,778.2132568359375,58.463381666257064,55.389325796674036,-420.3089294433594,629.0510864257812,55.960719259441305,61.53846153846154,13715095.741788782,2026-02-15T03:34:08.675143
3RIMG_28JAN2026_0315_L2B_CTP_V01R00.h5,313,312,-271.586669921875,798.1920776367188,-999.0,776.6228637695312,58.30568526255428,55.309453592201194,-419.48870849609375,629.2265014648438,55.770254771852215,61.15036454493323,13715125.917644,2026-02-15T03:34:08.691660
3RIMG_28JAN2026_0345_L2B_CTP_V01R00.h5,313,312,-272.9040222167969,799.19873046875,-999.0,776.7451782226562,58.359957401490945,55.46510199066109,-421.2680358886719,629.2490844726562,55.96174326206275,61.188252641926766,13715155.869519733,2026-02-15T03:34:08.707622
3RIMG_28JAN2026_0415_L2B_CTP_V01R00.h5,313,312,-278.0550231933594,799.4920043945312,-999.0,776.7942504882812,58.64975014336037,55.797902842631274,-425.9205017089844,628.9122314453125,56.264848038010975,61.28450888834276,13715185.8622012,2026-02-15T03:34:08.723623
3RIMG_28JAN2026_0445_L2B_CTP_V01R00.h5,313,312,-281.54425048828125,799.5097045898438,-999.0,776.81494140625,58.815638568034736,56.081551568772014,-428.9638671875,628.6941528320312,56.44712050462849,61.43606127631686,13715215.944195282,2026-02-15T03:34:08.746150
3RIMG_28JAN2026_0515_L2B_CTP_V01R00.h5,313,312,-283.80523681640625,800.2290649414062,-999.0,777.9749755859375,58.97538297698042,56.29352011141149,-431.3692932128906,628.5836181640625,56.635536986974685,61.49442942573933,13715245.5628141,2026-02-15T03:34:08.772150
3RIMG_28JAN2026_0545_L2B_CTP_V01R00.h5,313,312,-284.9724426269531,801.1530151367188,-999.0,781.43798828125,59.1064553125256,56.428688457442455,-432.9906921386719,628.51611328125,56.76558531989841,61.62242975342017,13715275.53328345,2026-02-15T03:34:08.791147
3RIMG_28JAN2026_0615_L2B_CTP_V01R00.h5,313,312,-283.26422119140625,802.2705078125,-999.0,779.29345703125,59.11567133611862,56.334480216269355,-432.2102355957031,628.7072143554688,56.68366511018268,61.55484558040468,13715306.340041233,2026-02-15T03:34:08.808145
3RIMG_28JAN2026_0645_L2B_CTP_V01R00.h5,313,312,-276.31158447265625,804.1580200195312,-999.0,782.4159545898438,58.821782583763415,55.960719259441305,-427.39251708984375,629.3369750976562,56.31092815597608,61.22921274678463,13715341.154108766,2026-02-15T03:34:08.827146
3RIMG_28JAN2026_0715_L2B_CTP_V01R00.h5,313,312,-270.20281982421875,805.2218017578125,-999.0,783.77099609375,58.530965839272554,55.68731055951503,-422.7965393066406,629.7423706054688,56.01703940362087,61.046940280167114,13715365.962724017,2026-02-15T03:34:08.843153
3RIMG_28JAN2026_0745_L2B_CTP_V01R00.h5,313,312,-267.901611328125,805.7772827148438,-999.0,778.1605224609375,58.37736544605554,55.420045875317435,-421.12744140625,630.0542602539062,55.79892684525273,60.84213975587778,13715406.241914617,2026-02-15T03:34:08.859645
3RIMG_28JAN2026_0815_L2B_CTP_V01R00.h5,313,312,-268.29827880859375,805.1189575195312,-999.0,780.2958984375,58.425493569263544,55.45588596706808,-420.97039794921875,629.9807739257812,55.81735889243876,61.00598017530925,13715435.832820117,2026-02-15T03:34:08.876646
3RIMG_28JAN2026_0845_L2B_CTP_V01R00.h5,313,312,-269.6138000488281,804.4563598632812,-999.0,780.7168579101562,58.58728598345212,55.50503809289752,-421.6051940917969,629.875,55.879823052347014,61.1472925370689,13715472.094954316,2026-02-15T03:34:08.893647
3RIMG_28JAN2026_0915_L2B_CTP_V01R00.h5,313,312,-264.8336486816406,804.172607421875,-999.0,777.7298583984375,58.357909396248054,55.201933316949294,-417.3150329589844,630.1119384765625,55.589006307856145,61.06537232735316,13715487.178086484,2026-02-15T03:34:08.910682
3RIMG_28JAN2026_0945_L2B_CTP_V01R00.h5,313,312,-266.7413024902344,803.4746704101562,-999.0,777.719970703125,58.41115753256329,55.22958138772835,-418.52313232421875,629.9310302734375,55.60641435242074,61.27119685426394,13715531.612748932,2026-02-15T03:34:08.929137
3RIMG_28JAN2026_1015_L2B_CTP_V01R00.h5,313,312,-268.0824890136719,802.7106323242188,-999.0,777.0416259765625,58.459285655771275,55.26439747685754,-419.1481628417969,629.8109130859375,55.6647825018432,61.399197181944785,13715548.569285166,2026-02-15T03:34:08.947133
3RIMG_28JAN2026_1045_L2B_CTP_V01R00.h5,313,312,-265.8602600097656,801.8413696289062,-999.0,780.3450927734375,58.2800851970181,55.092365036454495,-416.6604919433594,629.8990478515625,55.43540591463915,61.29679691980011,13715575.796324266,2026-02-15T03:34:08.963641
3RIMG_28JAN2026_1115_L2B_CTP_V01R00.h5,313,312,-273.66778564453125,799.627685546875,-999.0,792.8294677734375,58.68251822724666,55.49172605881871,-421.8732604980469,629.2728881835938,55.870607028753994,61.72278201032194,13715605.123753784,2026-02-15T03:34:08.980887
3RIMG_28JAN2026_1145_L2B_CTP_V01R00.h5,313,312,-272.78839111328125,798.9649658203125,-999.0,793.6634521484375,58.666134185303505,55.41287785696731,-420.6629333496094,629.280517578125,55.778446792823786,61.798558204309,13715635.173208617,2026-02-15T03:34:08.998888
3RIMG_28JAN2026_1215_L2B_CTP_V01R00.h5,313,312,-271.5516052246094,798.3173217773438,-999.0,791.8567504882812,58.58728598345212,55.32174162365856,-419.2023010253906,629.2849731445312,55.65249447038585,61.703325960514455,13715664.697109634,2026-02-15T03:34:09.016303
3RIMG_28JAN2026_1245_L2B_CTP_V01R00.h5,313,312,-271.74627685546875,797.3076171875,-999.0,790.4517211914062,58.60059801753093,55.27361350045056,-418.6856994628906,629.1842041015625,55.61255836814942,61.8159662488736,13715694.746670717,2026-02-15T03:34:09.032305
3RIMG_28JAN2026_1315_L2B_CTP_V01R00.h5,313,312,-272.8539123535156,796.6283569335938,-999.0,776.6276245117188,58.71938232161874,55.32378962890145,-419.15179443359375,629.0679321289062,55.692430572622264,61.96854263946916,13715724.7138957,2026-02-15T03:34:09.049815
3RIMG_28JAN2026_1345_L2B_CTP_V01R00.h5,313,312,-274.8746337890625,795.0499877929688,-999.0,776.178955078125,58.79003850249857,55.45588596706808,-419.78863525390625,628.844970703125,55.82043090030311,62.144671090357996,13715754.569003416,2026-02-15T03:34:09.066815
3RIMG_28JAN2026_1415_L2B_CTP_V01R00.h5,313,312,-274.9237060546875,793.9518432617188,-999.0,776.0850219726562,58.806422544441716,55.496846071925944,-419.0433654785156,628.7607421875,55.879823052347014,62.160031129679695,13715784.527348867,2026-02-15T03:34:09.083816
3RIMG_28JAN2026_1445_L2B_CTP_V01R00.h5,313,312,-271.70977783203125,793.18115234375,-999.0,776.205078125,58.553493896944374,55.31662161055132,-415.7100830078125,628.9205322265625,55.70062259359384,61.92963053985419,13715814.80656955,2026-02-15T03:34:09.102163
3RIMG_28JAN2026_1515_L2B_CTP_V01R00.h5,313,312,-271.80133056640625,792.1099853515625,-999.0,776.1581420898438,58.4859097239289,55.28487752928648,-415.0178527832031,628.865478515625,55.73134267223724,62.04739084132055,13715844.647009933,2026-02-15T03:34:09.118378
3RIMG_28JAN2026_1545_L2B_CTP_V01R00.h5,313,312,-271.0491027832031,791.1234130859375,-999.0,776.2047729492188,58.40910952732039,55.23572540345704,-413.6390686035156,628.8865356445312,55.68935856475793,62.008478741705574,13715874.767061116,2026-02-15T03:34:09.134383
3RIMG_28JAN2026_1615_L2B_CTP_V01R00.h5,313,312,-268.89593505859375,790.306884765625,-999.0,776.142578125,58.29032522323258,55.120013107233554,-411.2484130859375,628.9286499023438,55.6187023838781,61.91734250839682,13715904.69564205,2026-02-15T03:34:09.152574
3RIMG_28JAN2026_1645_L2B_CTP_V01R00.h5,313,312,-267.5713806152344,789.3751220703125,-999.0,776.861572265625,58.25038912099615,55.06778897353978,-409.5210266113281,628.8756713867188,55.51323011386909,62.11907102482183,13715934.708233483,2026-02-15T03:34:09.169705
3RIMG_28JAN2026_1715_L2B_CTP_V01R00.h5,313,312,-264.9777526855469,789.961669921875,-999.0,778.9061279296875,58.12136479069386,54.94900466945195,-407.6757507324219,629.056640625,55.3534857049234,61.87945441140329,13715964.647396283,2026-02-15T03:34:09.186704
3RIMG_28JAN2026_1745_L2B_CTP_V01R00.h5,313,312,-265.5776062011719,790.9156494140625,-999.0,777.1929321289062,58.13467682477267,55.010444826738755,-408.8548278808594,629.0938110351562,55.41082985172442,61.93065454247563,13715994.797726568,2026-02-15T03:34:09.202705
3RIMG_28JAN2026_1815_L2B_CTP_V01R00.h5,313,312,-263.4294128417969,791.3638916015625,-999.0,779.04296875,57.958548373883836,54.87015646760056,-407.3833312988281,629.2236328125,55.25006144015728,61.699229950028666,13716024.917991232,2026-02-15T03:34:09.220704
3RIMG_28JAN2026_1845_L2B_CTP_V01R00.h5,313,312,-262.5989074707031,792.8294067382812,-999.0,777.2698364257812,57.766035881051856,54.805644302449416,-407.7850341796875,629.3873291015625,55.102605062668964,61.46166134185304,13716054.2873272,2026-02-15T03:34:09.236768
3RIMG_28JAN2026_1915_L2B_CTP_V01R00.h5,313,312,-263.19183349609375,792.1751098632812,-999.0,777.9539184570312,57.71278774473663,54.78414024739904,-407.90460205078125,629.3356323242188,55.12615712296224,61.487261407389205,13716084.612228118,2026-02-15T03:34:09.254301
3RIMG_28JAN2026_1945_L2B_CTP_V01R00.h5,313,312,-255.9825439453125,792.2843627929688,-999.0,776.2864990234375,57.26017858605717,54.31821905464078,-401.936767578125,629.593994140625,54.67764397476857,61.25788482018514,13716114.979726199,2026-02-15T03:34:09.269757
3RIMG_28JAN2026_2015_L2B_CTP_V01R00.h5,313,312,-257.5036926269531,792.6375122070312,-999.0,776.4605102539062,57.280658638486116,54.38989923814205,-403.5036315917969,629.6051635742188,54.75854018186287,61.10121241910379,13716144.986969916,2026-02-15T03:34:09.286757
3RIMG_28JAN2026_2045_L2B_CTP_V01R00.h5,313,312,-257.922119140625,792.2985229492188,-999.0,776.0338745117188,57.26017858605717,54.368395183091664,-403.6437683105469,629.58544921875,54.80666830507086,61.25071680183501,13716174.8483926,2026-02-15T03:34:09.302757
3RIMG_28JAN2026_2115_L2B_CTP_V01R00.h5,313,312,-251.65907287597656,792.7589721679688,-999.0,776.1305541992188,56.87515360039321,53.9854182026706,-398.6913757324219,629.8619384765625,54.4062832800852,60.89948390267879,13716205.111888383,2026-02-15T03:34:09.319215
3RIMG_28JAN2026_2145_L2B_CTP_V01R00.h5,313,312,-252.5919952392578,792.2280883789062,-999.0,776.0924072265625,56.93249774719423,53.96596215286311,-399.1111145019531,629.78369140625,54.46260342426476,60.96706807569427,13716235.282820133,2026-02-15T03:34:09.335386
3RIMG_28JAN2026_2215_L2B_CTP_V01R00.h5,313,312,-250.72470092773438,792.0265502929688,-999.0,776.6714477539062,56.87003358728598,53.80519374129597,-397.3336486816406,629.8385009765625,54.268042926189885,60.97526009666585,13716265.228649799,2026-02-15T03:34:09.352404
3RIMG_28JAN2026_2245_L2B_CTP_V01R00.h5,313,312,-254.9860382080078,791.6806030273438,-999.0,776.0403442382812,57.113746211190296,54.0314983206357,-400.6784973144531,629.687744140625,54.58036372573114,61.27324485950684,13716295.18267435,2026-02-15T03:34:09.369646
3RIMG_28JAN2026_2315_L2B_CTP_V01R00.h5,313,312,-257.01220703125,791.7831420898438,-999.0,776.7509765625,57.17621037109855,54.161546653559434,-402.4997253417969,629.6282348632812,54.66433194068977,61.15241255017613,13716325.438071582,2026-02-15T03:34:09.386531
3RIMG_28JAN2026_2345_L2B_CTP_V01R00.h5,313,312,-254.1884002685547,792.52099609375,-999.0,776.56103515625,56.99803391496682,54.03559433112149,-400.5619812011719,629.8095703125,54.519947571065785,61.103260424346686,13716355.5736235,2026-02-15T03:34:09.402326
3RIMG_29JAN2026_0015_L2B_CTP_V01R00.h5,313,312,-259.68035888671875,792.526611328125,-999.0,777.5305786132812,57.24277054149258,54.341771114934055,-405.3003234863281,629.5618286132812,54.81690833128533,61.3643810928156,13716385.509005,2026-02-15T03:34:09.421554
3RIMG_29JAN2026_0045_L2B_CTP_V01R00.h5,313,312,-262.2687683105469,792.8848266601562,-999.0,777.4332275390625,57.3441468010158,54.49025149504383,-407.75152587890625,629.4796752929688,54.97870074547391,61.41148521340215,13716415.006304983,2026-02-15T03:34:09.438569
3RIMG_29JAN2026_0115_L2B_CTP_V01R00.h5,313,312,-269.57855224609375,792.7728881835938,-999.0,776.7108154296875,57.77422790202343,54.93876464323749,-413.9400634765625,629.1221923828125,55.487630048332925,61.65212582944213,13716445.660980284,2026-02-15T03:34:09.454559
3RIMG_29JAN2026_0145_L2B_CTP_V01R00.h5,313,312,-272.35662841796875,792.9027709960938,-999.0,778.758056640625,57.863316130089295,55.13844515441959,-416.4200134277344,629.0263061523438,55.61972638649954,61.52412550176128,13716475.89087665,2026-02-15T03:34:09.470573
3RIMG_29JAN2026_0245_L2B_CTP_V01R00.h5,313,312,-280.46099853515625,793.2239379882812,-999.0,777.4683837890625,58.363029409355285,55.71188662242975,-423.6606140136719,628.55029296875,56.18907184402392,61.69513393954289,13716535.556310216,2026-02-15T03:34:09.487558
3RIMG_29JAN2026_0315_L2B_CTP_V01R00.h5,313,312,-281.9895935058594,793.7529296875,-999.0,778.2103881835938,58.454165642664044,55.8685590235111,-425.417724609375,628.4424438476562,56.28430408781846,61.559965593511926,13716569.872675667,2026-02-15T03:34:09.502558
3RIMG_29JAN2026_0345_L2B_CTP_V01R00.h5,313,312,-283.1582336425781,794.9024047851562,-999.0,776.4959106445312,58.6681821905464,56.04775948226427,-427.17742919921875,628.394287109375,56.51163266977963,61.73199803391497,13716597.47961115,2026-02-15T03:34:09.518587
3RIMG_29JAN2026_0415_L2B_CTP_V01R00.h5,313,312,-283.20501708984375,796.4447021484375,-999.0,778.1702270507812,58.632342098795775,56.11739166052266,-428.36663818359375,628.433837890625,56.53825673793725,61.531293520111404,13716626.41308815,2026-02-15T03:34:09.534564
3RIMG_29JAN2026_0445_L2B_CTP_V01R00.h5,313,312,-278.9935607910156,797.6253662109375,-999.0,786.008056640625,58.4070615220775,55.883919062832796,-425.4755859375,628.8556518554688,56.28737609568281,61.26607684115671,13716655.986525666,2026-02-15T03:34:09.551838
3RIMG_29JAN2026_0515_L2B_CTP_V01R00.h5,313,312,-280.2545166015625,798.3859252929688,-999.0,789.1642456054688,58.55656590480872,56.02727942983534,-427.006591796875,628.8253784179688,56.451216515114275,61.315228966986155,13716695.4419351,2026-02-15T03:34:09.568840
